cost_id,employee_id,month,dept_id,level_code,cost_center,base_salary,bonus,overtime_pay,social_security_co,housing_fund_co,other_cost,total_cost
33695,E03910,2025-09,D02,L3,D02,16500.0,0.0,313.46,3300.0,1980.0,310.64,22404.1
33696,E03911,2025-09,D02,L3,D02,14000.0,0.0,199.33,2800.0,1680.0,264.17,18943.5
33697,E03915,2025-09,D01,L1,D01,7400.0,0.0,215.14,1480.0,888.0,139.3,10122.44
33698,E03916,2025-09,D05,L1,D05,7700.0,0.0,44.21,1540.0,924.0,240.85,10449.06
33699,E03917,2025-09,D01,L1,D01,7800.0,0.0,218.48,1560.0,936.0,51.11,10565.59
33700,E03918,2025-09,D03,L2,D03,9300.0,0.0,469.66,1860.0,1116.0,167.55,12913.21
33701,E03920,2025-09,D05,L2,D05,11100.0,0.0,67.51,2220.0,1332.0,199.82,14919.33
33702,E03923,2025-09,D04,L2,D04,9500.0,0.0,17.13,1900.0,1140.0,138.37,12695.5
33703,E03924,2025-09,D05,L3,D05,17100.0,0.0,202.84,3420.0,2052.0,242.74,23017.58
33704,E03925,2025-09,D04,L1,D04,8900.0,0.0,112.8,1780.0,1068.0,93.26,11954.06
33705,E03926,2025-09,D07,L1,D07,7000.0,0.0,44.7,1400.0,840.0,75.19,9359.89
33706,E03927,2025-09,D11,L5,D11,31400.0,0.0,150.87,6280.0,3768.0,179.98,41778.85
33707,E03928,2025-09,D01,L3,D01,16600.0,0.0,710.01,3320.0,1992.0,228.19,22850.2
33708,E03929,2025-09,D02,L1,D02,8500.0,0.0,49.9,1700.0,1020.0,284.27,11554.17
33709,E03930,2025-09,D11,L3,D11,21800.0,0.0,129.23,4360.0,2616.0,160.78,29066.01
33710,E03932,2025-09,D03,L3,D03,14400.0,0.0,185.91,2880.0,1728.0,109.97,19303.88
33711,E03933,2025-09,D01,L2,D01,12800.0,0.0,461.98,2560.0,1536.0,196.73,17554.71
33712,E03934,2025-09,D01,L1,D01,8800.0,0.0,371.46,1760.0,1056.0,300.91,12288.37
33713,E03935,2025-09,D10,L4,D10,22500.0,0.0,432.35,4500.0,2700.0,316.0,30448.35
33714,E03937,2025-09,D09,L2,D09,9600.0,0.0,17.11,1920.0,1152.0,122.37,12811.48
33715,E03938,2025-09,D11,L1,D11,8900.0,0.0,14.31,1780.0,1068.0,111.48,11873.79
33716,E03939,2025-09,D01,L3,D01,18500.0,0.0,662.55,3700.0,2220.0,332.64,25415.19
33717,E03940,2025-09,D12,L2,D12,11800.0,0.0,108.95,2360.0,1416.0,148.39,15833.34
33718,E03941,2025-09,D01,L6,D01,40400.0,0.0,2145.99,8080.0,4848.0,393.47,55867.46
33719,E03942,2025-09,D06,L2,D06,12800.0,0.0,116.24,2560.0,1536.0,113.89,17126.13
33720,E03943,2025-09,D01,L1,D01,6600.0,0.0,141.38,1320.0,792.0,287.14,9140.52
33721,E03944,2025-09,D11,L6,D11,44900.0,0.0,264.43,8980.0,5388.0,338.94,59871.37
33722,E03945,2025-09,D08,L4,D08,23400.0,0.0,357.27,4680.0,2808.0,312.41,31557.68
33723,E03946,2025-09,D01,L1,D01,6800.0,0.0,97.91,1360.0,816.0,145.35,9219.26
33724,E03947,2025-09,D06,L1,D06,8500.0,0.0,115.85,1700.0,1020.0,177.38,11513.23
33725,E03948,2025-09,D03,L2,D03,11500.0,0.0,463.84,2300.0,1380.0,244.6,15888.44
33726,E03949,2025-09,D12,L2,D12,10700.0,0.0,206.42,2140.0,1284.0,229.53,14559.95
33727,E03950,2025-09,D01,L5,D01,31400.0,0.0,660.93,6280.0,3768.0,182.95,42291.88
33728,E03952,2025-09,D01,L3,D01,16700.0,0.0,863.97,3340.0,2004.0,78.4,22986.37
33729,E03953,2025-09,D04,L2,D04,9200.0,0.0,21.08,1840.0,1104.0,50.53,12215.61
33730,E03954,2025-09,D07,L1,D07,9400.0,0.0,105.11,1880.0,1128.0,182.2,12695.31
33731,E03955,2025-09,D11,L2,D11,10100.0,0.0,96.66,2020.0,1212.0,269.69,13698.35
33732,E03956,2025-09,D02,L6,D02,41800.0,0.0,14.01,8360.0,5016.0,128.13,55318.14
33733,E03957,2025-09,D01,L3,D01,17700.0,0.0,913.41,3540.0,2124.0,314.3,24591.71
33734,E03958,2025-09,D02,L3,D02,17500.0,0.0,165.2,3500.0,2100.0,125.44,23390.64
33735,E03960,2025-09,D12,L2,D12,10500.0,0.0,34.08,2100.0,1260.0,274.78,14168.86
33736,E03961,2025-09,D03,L1,D03,7400.0,0.0,355.83,1480.0,888.0,68.53,10192.36
33737,E03962,2025-09,D11,L1,D11,8100.0,0.0,69.77,1620.0,972.0,76.09,10837.86
33738,E03963,2025-09,D11,L5,D11,27800.0,0.0,400.44,5560.0,3336.0,308.09,37404.53
33739,E03965,2025-09,D04,L1,D04,8600.0,0.0,150.36,1720.0,1032.0,364.03,11866.39
33740,E03966,2025-09,D05,L1,D05,6800.0,0.0,109.16,1360.0,816.0,50.64,9135.8
33741,E03967,2025-09,D02,L5,D02,25000.0,0.0,424.63,5000.0,3000.0,139.7,33564.33
33742,E03968,2025-09,D09,L4,D09,20300.0,0.0,360.42,4060.0,2436.0,211.11,27367.53
33743,E03971,2025-09,D05,L1,D05,9200.0,0.0,320.7,1840.0,1104.0,398.83,12863.53
33744,E03972,2025-09,D03,L5,D03,29800.0,0.0,1522.75,5960.0,3576.0,349.39,41208.14
33745,E03973,2025-09,D01,L2,D01,10000.0,0.0,26.01,2000.0,1200.0,335.75,13561.76
33746,E03974,2025-09,D06,L4,D06,22200.0,0.0,210.69,4440.0,2664.0,99.18,29613.87
33747,E03975,2025-09,D01,L3,D01,15600.0,0.0,343.07,3120.0,1872.0,148.85,21083.92
33748,E03976,2025-09,D02,L3,D02,18400.0,0.0,193.25,3680.0,2208.0,165.43,24646.68
33749,E03977,2025-09,D05,L1,D05,7200.0,0.0,220.27,1440.0,864.0,288.63,10012.9
33750,E03978,2025-09,D05,L5,D05,30200.0,0.0,1482.61,6040.0,3624.0,327.03,41673.64
33751,E03979,2025-09,D05,L4,D05,26600.0,0.0,747.0,5320.0,3192.0,113.5,35972.5
33752,E03980,2025-09,D05,L3,D05,17800.0,0.0,800.26,3560.0,2136.0,334.79,24631.05
33753,E03981,2025-09,D08,L1,D08,7000.0,0.0,19.98,1400.0,840.0,128.15,9388.13
33754,E03982,2025-09,D06,L1,D06,7800.0,0.0,52.86,1560.0,936.0,59.32,10408.18
33755,E03983,2025-09,D04,L3,D04,15800.0,0.0,100.08,3160.0,1896.0,119.37,21075.45
33756,E03984,2025-09,D11,L3,D11,18400.0,0.0,143.76,3680.0,2208.0,240.15,24671.91
33757,E03986,2025-09,D08,L7,D08,67200.0,0.0,1308.21,13440.0,8064.0,296.79,90309.0
33758,E03987,2025-09,D04,L3,D04,17300.0,0.0,256.79,3460.0,2076.0,358.8,23451.59
33759,E03988,2025-09,D03,L1,D03,8000.0,0.0,438.57,1600.0,960.0,284.54,11283.11
33760,E03989,2025-09,D05,L2,D05,12300.0,0.0,652.45,2460.0,1476.0,122.22,17010.67
33761,E03990,2025-09,D01,L1,D01,8100.0,0.0,211.3,1620.0,972.0,88.1,10991.4
33762,E03993,2025-09,D04,L3,D04,13900.0,0.0,141.25,2780.0,1668.0,219.64,18708.89
33763,E03995,2025-09,D07,L4,D07,21300.0,0.0,121.46,4260.0,2556.0,306.98,28544.44
33764,E03996,2025-09,D01,L6,D01,46100.0,0.0,559.35,9220.0,5532.0,61.06,61472.41
33765,E03997,2025-09,D10,L2,D10,12400.0,0.0,11.8,2480.0,1488.0,89.83,16469.63
33766,E03998,2025-09,D01,L4,D01,18100.0,0.0,739.08,3620.0,2172.0,98.33,24729.41
33767,E03999,2025-09,D03,L2,D03,10700.0,0.0,471.49,2140.0,1284.0,178.45,14773.94
33768,E04000,2025-09,D10,L4,D10,22000.0,0.0,29.94,4400.0,2640.0,228.2,29298.14
33769,E04001,2025-09,D01,L3,D01,15800.0,0.0,24.91,3160.0,1896.0,120.03,21000.94
33770,E04002,2025-09,D11,L1,D11,7900.0,0.0,134.67,1580.0,948.0,328.47,10891.14
33771,E04004,2025-09,D01,L4,D01,18300.0,0.0,799.2,3660.0,2196.0,200.62,25155.82
33772,E04006,2025-09,D05,L1,D05,7500.0,0.0,77.93,1500.0,900.0,131.28,10109.21
33773,E04007,2025-09,D03,L3,D03,19800.0,0.0,1065.0,3960.0,2376.0,119.97,27320.97
33774,E04008,2025-09,D10,L3,D10,13600.0,0.0,12.92,2720.0,1632.0,103.76,18068.68
33775,E04010,2025-09,D01,L2,D01,10100.0,0.0,362.52,2020.0,1212.0,242.09,13936.61
33776,E04011,2025-09,D03,L6,D03,36700.0,0.0,1343.49,7340.0,4404.0,334.06,50121.55
33777,E04014,2025-09,D01,L3,D01,14200.0,0.0,154.47,2840.0,1704.0,242.4,19140.87
33778,E04015,2025-09,D06,L1,D06,10500.0,0.0,49.98,2100.0,1260.0,103.08,14013.06
33779,E04017,2025-09,D05,L2,D05,9200.0,0.0,167.06,1840.0,1104.0,232.85,12543.91
33780,E04018,2025-09,D01,L4,D01,23400.0,0.0,483.53,4680.0,2808.0,210.49,31582.02
33781,E04019,2025-09,D10,L6,D10,41500.0,0.0,578.65,8300.0,4980.0,207.81,55566.46
33782,E04020,2025-09,D03,L1,D03,8100.0,0.0,29.44,1620.0,972.0,307.66,11029.1
33783,E04022,2025-09,D03,L2,D03,10800.0,0.0,77.1,2160.0,1296.0,396.01,14729.11
33784,E04024,2025-09,D05,L5,D05,32300.0,0.0,1889.35,6460.0,3876.0,299.52,44824.87
33785,E04025,2025-09,D06,L6,D06,45300.0,0.0,562.29,9060.0,5436.0,67.99,60426.28
33786,E04026,2025-09,D09,L3,D09,13200.0,0.0,244.94,2640.0,1584.0,81.61,17750.55
33787,E04027,2025-09,D01,L5,D01,29400.0,0.0,965.5,5880.0,3528.0,220.51,39994.01
33788,E04028,2025-09,D01,L3,D01,17300.0,0.0,205.74,3460.0,2076.0,203.68,23245.42
33789,E04029,2025-09,D01,L2,D01,12500.0,0.0,280.31,2500.0,1500.0,211.43,16991.74
33790,E04030,2025-09,D03,L2,D03,11500.0,0.0,418.31,2300.0,1380.0,246.69,15845.0
33791,E04032,2025-09,D01,L3,D01,17500.0,0.0,448.41,3500.0,2100.0,154.85,23703.26
33792,E04035,2025-09,D05,L1,D05,7400.0,0.0,361.69,1480.0,888.0,57.33,10187.02
33793,E04036,2025-09,D07,L4,D07,25600.0,0.0,449.8,5120.0,3072.0,233.28,34475.08
33794,E04037,2025-09,D01,L4,D01,21500.0,0.0,192.25,4300.0,2580.0,284.06,28856.31
33795,E04038,2025-09,D01,L2,D01,12700.0,0.0,503.2,2540.0,1524.0,120.6,17387.8
33796,E04039,2025-09,D10,L6,D10,44800.0,0.0,870.59,8960.0,5376.0,132.1,60138.69
33797,E04040,2025-09,D02,L1,D02,7600.0,0.0,119.38,1520.0,912.0,108.01,10259.39
33798,E04041,2025-09,D03,L2,D03,12100.0,0.0,48.1,2420.0,1452.0,257.02,16277.12
33799,E04044,2025-09,D02,L1,D02,8100.0,0.0,126.28,1620.0,972.0,212.47,11030.75
33800,E04045,2025-09,D03,L3,D03,16000.0,0.0,449.22,3200.0,1920.0,128.26,21697.48
33801,E04046,2025-09,D04,L1,D04,6900.0,0.0,86.63,1380.0,828.0,339.39,9534.02
33802,E04047,2025-09,D12,L4,D12,20300.0,0.0,204.95,4060.0,2436.0,253.41,27254.36
33803,E04048,2025-09,D01,L2,D01,12600.0,0.0,504.27,2520.0,1512.0,338.53,17474.8
33804,E04049,2025-09,D11,L1,D11,8400.0,0.0,45.6,1680.0,1008.0,120.38,11253.98
33805,E04050,2025-09,D03,L5,D03,28400.0,0.0,1045.51,5680.0,3408.0,191.54,38725.05
33806,E04051,2025-09,D11,L2,D11,11400.0,0.0,56.06,2280.0,1368.0,90.33,15194.39
33807,E04052,2025-09,D01,L5,D01,35000.0,0.0,1002.4,7000.0,4200.0,223.64,47426.04
33808,E04053,2025-09,D11,L6,D11,36900.0,0.0,15.87,7380.0,4428.0,356.1,49079.97
33809,E04054,2025-09,D05,L2,D05,10100.0,0.0,203.47,2020.0,1212.0,224.55,13760.02
33810,E04055,2025-09,D04,L1,D04,8300.0,0.0,111.12,1660.0,996.0,249.04,11316.16
33811,E04056,2025-09,D12,L1,D12,7400.0,0.0,82.02,1480.0,888.0,161.9,10011.92
33812,E04057,2025-09,D10,L1,D10,7600.0,0.0,82.87,1520.0,912.0,373.82,10488.69
33813,E04060,2025-09,D06,L1,D06,7200.0,0.0,118.93,1440.0,864.0,348.64,9971.57
33814,E04061,2025-09,D01,L4,D01,21300.0,0.0,1106.93,4260.0,2556.0,323.63,29546.56
33815,E04062,2025-09,D10,L5,D10,27800.0,0.0,453.06,5560.0,3336.0,193.23,37342.29
33816,E04065,2025-09,D02,L1,D02,7700.0,0.0,151.57,1540.0,924.0,382.55,10698.12
33817,E04066,2025-09,D02,L2,D02,11500.0,0.0,88.58,2300.0,1380.0,122.6,15391.18
33818,E04067,2025-09,D03,L3,D03,17800.0,0.0,537.54,3560.0,2136.0,114.15,24147.69
33819,E04068,2025-09,D12,L4,D12,18800.0,0.0,88.6,3760.0,2256.0,332.02,25236.62
33820,E04069,2025-09,D01,L3,D01,18200.0,0.0,556.44,3640.0,2184.0,295.97,24876.41
33821,E04070,2025-09,D03,L2,D03,10400.0,0.0,45.66,2080.0,1248.0,302.11,14075.77
33822,E04071,2025-09,D03,L1,D03,8800.0,0.0,287.62,1760.0,1056.0,131.89,12035.51
33823,E04072,2025-09,D12,L3,D12,17900.0,0.0,291.63,3580.0,2148.0,375.38,24295.01
33824,E04073,2025-09,D05,L2,D05,11700.0,0.0,626.6,2340.0,1404.0,106.24,16176.84
33825,E04074,2025-09,D11,L2,D11,10800.0,0.0,100.15,2160.0,1296.0,277.99,14634.14
33826,E04075,2025-09,D02,L1,D02,7600.0,0.0,117.22,1520.0,912.0,292.75,10441.97
33827,E04076,2025-09,D10,L2,D10,9500.0,0.0,10.27,1900.0,1140.0,201.24,12751.51
33828,E04077,2025-09,D01,L2,D01,11300.0,0.0,545.62,2260.0,1356.0,51.11,15512.73
33829,E04078,2025-09,D01,L1,D01,7000.0,0.0,189.9,1400.0,840.0,80.49,9510.39
33830,E04079,2025-09,D05,L1,D05,7000.0,0.0,148.48,1400.0,840.0,224.77,9613.25
33831,E04080,2025-09,D03,L2,D03,12800.0,0.0,509.2,2560.0,1536.0,389.03,17794.23
33832,E04081,2025-09,D03,L1,D03,7700.0,0.0,119.95,1540.0,924.0,333.44,10617.39
33833,E04082,2025-09,D05,L2,D05,10900.0,0.0,113.41,2180.0,1308.0,78.89,14580.3
33834,E04083,2025-09,D07,L2,D07,10500.0,0.0,90.57,2100.0,1260.0,352.23,14302.8
33835,E04084,2025-09,D02,L3,D02,16800.0,0.0,109.21,3360.0,2016.0,271.28,22556.49
33836,E04085,2025-09,D01,L1,D01,9200.0,0.0,283.73,1840.0,1104.0,127.17,12554.9
33837,E04086,2025-09,D01,L1,D01,8800.0,0.0,357.98,1760.0,1056.0,76.0,12049.98
33838,E04087,2025-09,D06,L1,D06,8200.0,0.0,127.52,1640.0,984.0,260.52,11212.04
33839,E04089,2025-09,D01,L6,D01,46700.0,0.0,1919.65,9340.0,5604.0,151.2,63714.85
33840,E04090,2025-09,D03,L7,D03,81200.0,0.0,1132.81,16240.0,9744.0,115.37,108432.18
33841,E04091,2025-09,D03,L4,D03,22900.0,0.0,602.11,4580.0,2748.0,288.05,31118.16
33842,E04092,2025-09,D09,L5,D09,32100.0,0.0,395.5,6420.0,3852.0,144.74,42912.24
33843,E04093,2025-09,D01,L1,D01,9300.0,0.0,94.25,1860.0,1116.0,242.93,12613.18
33844,E04094,2025-09,D08,L4,D08,22700.0,0.0,97.95,4540.0,2724.0,371.97,30433.92
33845,E04095,2025-09,D06,L2,D06,11000.0,0.0,146.66,2200.0,1320.0,383.83,15050.49
33846,E04096,2025-09,D01,L3,D01,15900.0,0.0,763.9,3180.0,1908.0,142.96,21894.86
33847,E04097,2025-09,D03,L6,D03,48200.0,0.0,1767.07,9640.0,5784.0,376.4,65767.47
33848,E04099,2025-09,D01,L1,D01,8500.0,0.0,487.23,1700.0,1020.0,101.84,11809.07
33849,E04100,2025-09,D04,L2,D04,11400.0,0.0,158.28,2280.0,1368.0,72.6,15278.88
33850,E04101,2025-09,D08,L2,D08,12800.0,0.0,215.65,2560.0,1536.0,73.71,17185.36
33851,E04103,2025-09,D02,L1,D02,7500.0,0.0,144.88,1500.0,900.0,379.7,10424.58
33852,E04105,2025-09,D06,L1,D06,9400.0,0.0,112.11,1880.0,1128.0,328.81,12848.92
33853,E04106,2025-09,D03,L2,D03,9400.0,0.0,481.39,1880.0,1128.0,118.75,13008.14
33854,E04107,2025-09,D05,L5,D05,32900.0,0.0,200.44,6580.0,3948.0,393.02,44021.46
33855,E04108,2025-09,D09,L1,D09,8300.0,0.0,29.71,1660.0,996.0,307.13,11292.84
33856,E04109,2025-09,D08,L4,D08,21800.0,0.0,122.76,4360.0,2616.0,50.44,28949.2
33857,E04110,2025-09,D11,L1,D11,7800.0,0.0,85.8,1560.0,936.0,75.2,10457.0
33858,E04111,2025-09,D07,L1,D07,8700.0,0.0,75.49,1740.0,1044.0,212.4,11771.89
33859,E04112,2025-09,D02,L3,D02,14600.0,0.0,163.46,2920.0,1752.0,215.7,19651.16
33860,E04113,2025-09,D09,L2,D09,12000.0,0.0,108.95,2400.0,1440.0,293.7,16242.65
33861,E04114,2025-09,D06,L4,D06,22200.0,0.0,120.18,4440.0,2664.0,185.46,29609.64
33862,E04115,2025-09,D01,L1,D01,7300.0,0.0,54.78,1460.0,876.0,270.69,9961.47
33863,E04116,2025-09,D04,L3,D04,14000.0,0.0,28.97,2800.0,1680.0,332.49,18841.46
33864,E04117,2025-09,D11,L2,D11,12300.0,0.0,170.42,2460.0,1476.0,336.27,16742.69
33865,E04119,2025-09,D09,L1,D09,7600.0,0.0,20.33,1520.0,912.0,78.69,10131.02
33866,E04120,2025-09,D01,L4,D01,19200.0,0.0,131.72,3840.0,2304.0,98.69,25574.41
33867,E04121,2025-09,D01,L2,D01,11900.0,0.0,672.23,2380.0,1428.0,114.44,16494.67
33868,E04122,2025-09,D05,L5,D05,31000.0,0.0,1630.33,6200.0,3720.0,162.17,42712.5
33869,E04123,2025-09,D12,L2,D12,12000.0,0.0,98.96,2400.0,1440.0,67.9,16006.86
33870,E04125,2025-09,D11,L4,D11,21200.0,0.0,159.86,4240.0,2544.0,56.77,28200.63
33871,E04126,2025-09,D10,L2,D10,9300.0,0.0,125.42,1860.0,1116.0,237.51,12638.93
33872,E04128,2025-09,D01,L6,D01,37200.0,0.0,1728.5,7440.0,4464.0,335.49,51167.99
33873,E04129,2025-09,D01,L5,D01,32100.0,0.0,1116.87,6420.0,3852.0,83.45,43572.32
33874,E04130,2025-09,D07,L2,D07,11500.0,0.0,118.09,2300.0,1380.0,138.01,15436.1
33875,E04131,2025-09,D04,L4,D04,21100.0,0.0,408.08,4220.0,2532.0,60.79,28320.87
33876,E04132,2025-09,D11,L1,D11,8800.0,0.0,2.29,1760.0,1056.0,303.14,11921.43
33877,E04134,2025-09,D01,L2,D01,9900.0,0.0,364.11,1980.0,1188.0,304.8,13736.91
33878,E04135,2025-09,D03,L2,D03,12700.0,0.0,177.87,2540.0,1524.0,278.0,17219.87
33879,E04136,2025-09,D05,L3,D05,16100.0,0.0,29.51,3220.0,1932.0,329.32,21610.83
33880,E04137,2025-09,D08,L6,D08,34900.0,0.0,464.7,6980.0,4188.0,396.19,46928.89
33881,E04138,2025-09,D05,L1,D05,7300.0,0.0,154.86,1460.0,876.0,142.31,9933.17
33882,E04139,2025-09,D06,L4,D06,23200.0,0.0,126.07,4640.0,2784.0,90.76,30840.83
33883,E04140,2025-09,D10,L4,D10,20800.0,0.0,112.26,4160.0,2496.0,315.37,27883.63
33884,E04141,2025-09,D08,L1,D08,6900.0,0.0,86.2,1380.0,828.0,54.85,9249.05
33885,E04142,2025-09,D04,L4,D04,20400.0,0.0,295.33,4080.0,2448.0,293.94,27517.27
33886,E04144,2025-09,D10,L5,D10,28200.0,0.0,562.06,5640.0,3384.0,195.18,37981.24
33887,E04145,2025-09,D01,L1,D01,8700.0,0.0,323.99,1740.0,1044.0,252.35,12060.34
33888,E04146,2025-09,D04,L3,D04,13400.0,0.0,77.96,2680.0,1608.0,193.73,17959.69
33889,E04147,2025-09,D07,L4,D07,22300.0,0.0,287.49,4460.0,2676.0,388.13,30111.62
33890,E04148,2025-09,D01,L6,D01,40500.0,0.0,1577.51,8100.0,4860.0,167.2,55204.71
33891,E04149,2025-09,D11,L1,D11,7300.0,0.0,43.82,1460.0,876.0,363.77,10043.59
33892,E04150,2025-09,D06,L3,D06,17600.0,0.0,160.59,3520.0,2112.0,201.64,23594.23
33893,E04151,2025-09,D08,L4,D08,20200.0,0.0,212.11,4040.0,2424.0,328.84,27204.95
33894,E04153,2025-09,D04,L6,D04,38600.0,0.0,433.4,7720.0,4632.0,318.74,51704.14
33895,E04154,2025-09,D05,L2,D05,8400.0,0.0,304.77,1680.0,1008.0,132.03,11524.8
33896,E04155,2025-09,D02,L6,D02,42000.0,0.0,616.18,8400.0,5040.0,274.05,56330.23
33897,E04156,2025-09,D12,L4,D12,25500.0,0.0,118.85,5100.0,3060.0,172.44,33951.29
33898,E04157,2025-09,D09,L1,D09,7100.0,0.0,48.24,1420.0,852.0,308.23,9728.47
33899,E04158,2025-09,D06,L1,D06,7800.0,0.0,104.45,1560.0,936.0,218.93,10619.38
33900,E04159,2025-09,D03,L1,D03,8800.0,0.0,136.04,1760.0,1056.0,184.85,11936.89
33901,E04160,2025-09,D01,L3,D01,16400.0,0.0,120.58,3280.0,1968.0,92.12,21860.7
33902,E04161,2025-09,D01,L4,D01,22000.0,0.0,292.04,4400.0,2640.0,265.83,29597.87
33903,E04162,2025-09,D03,L2,D03,12200.0,0.0,572.49,2440.0,1464.0,132.0,16808.49
33904,E04163,2025-09,D05,L4,D05,18900.0,0.0,876.22,3780.0,2268.0,280.31,26104.53
33905,E04164,2025-09,D12,L4,D12,17700.0,0.0,34.7,3540.0,2124.0,378.94,23777.64
33906,E04165,2025-09,D05,L3,D05,14400.0,0.0,44.87,2880.0,1728.0,280.86,19333.73
33907,E04166,2025-09,D08,L6,D08,39800.0,0.0,492.76,7960.0,4776.0,203.89,53232.65
33908,E04167,2025-09,D01,L3,D01,14500.0,0.0,774.69,2900.0,1740.0,189.71,20104.4
33909,E04168,2025-09,D03,L4,D03,23100.0,0.0,834.13,4620.0,2772.0,135.1,31461.23
33910,E04169,2025-09,D12,L7,D12,39700.0,0.0,525.75,7940.0,4764.0,378.44,53308.19
33911,E04170,2025-09,D11,L1,D11,8700.0,0.0,99.76,1740.0,1044.0,121.94,11705.7
33912,E04171,2025-09,D07,L1,D07,7600.0,0.0,88.23,1520.0,912.0,343.34,10463.57
33913,E04172,2025-09,D06,L1,D06,9200.0,0.0,18.87,1840.0,1104.0,81.46,12244.33
33914,E04173,2025-09,D03,L1,D03,9100.0,0.0,311.81,1820.0,1092.0,163.2,12487.01
33915,E04174,2025-09,D04,L5,D04,29000.0,0.0,454.39,5800.0,3480.0,197.86,38932.25
33916,E04175,2025-09,D03,L2,D03,10700.0,0.0,14.09,2140.0,1284.0,237.7,14375.79
33917,E04176,2025-09,D03,L2,D03,12800.0,0.0,539.77,2560.0,1536.0,135.87,17571.64
33918,E04178,2025-09,D08,L2,D08,13600.0,0.0,87.16,2720.0,1632.0,97.56,18136.72
33919,E04179,2025-09,D06,L3,D06,18400.0,0.0,78.45,3680.0,2208.0,376.22,24742.67
33920,E04180,2025-09,D12,L3,D12,15100.0,0.0,64.94,3020.0,1812.0,122.47,20119.41
33921,E04181,2025-09,D12,L4,D12,23100.0,0.0,271.29,4620.0,2772.0,322.63,31085.92
33922,E04182,2025-09,D08,L5,D08,31600.0,0.0,202.99,6320.0,3792.0,197.05,42112.04
33923,E04183,2025-09,D01,L1,D01,8800.0,0.0,291.44,1760.0,1056.0,232.56,12140.0
33924,E04185,2025-09,D06,L2,D06,12800.0,0.0,233.01,2560.0,1536.0,218.56,17347.57
33925,E04187,2025-09,D01,L1,D01,8000.0,0.0,438.32,1600.0,960.0,336.87,11335.19
33926,E04188,2025-09,D01,L2,D01,10800.0,0.0,439.08,2160.0,1296.0,338.47,15033.55
33927,E04189,2025-09,D03,L1,D03,8200.0,0.0,16.38,1640.0,984.0,379.27,11219.65
33928,E04190,2025-09,D01,L2,D01,9100.0,0.0,386.84,1820.0,1092.0,239.01,12637.85
33929,E04191,2025-09,D01,L2,D01,10900.0,0.0,340.95,2180.0,1308.0,196.93,14925.88
33930,E04192,2025-09,D04,L4,D04,25800.0,0.0,129.42,5160.0,3096.0,127.53,34312.95
33931,E04193,2025-09,D01,L1,D01,7500.0,0.0,406.51,1500.0,900.0,261.98,10568.49
33932,E04194,2025-09,D01,L1,D01,8500.0,0.0,234.55,1700.0,1020.0,110.55,11565.1
33933,E04195,2025-09,D01,L2,D01,12900.0,0.0,463.72,2580.0,1548.0,97.97,17589.69
33934,E04196,2025-09,D11,L4,D11,18600.0,0.0,176.19,3720.0,2232.0,58.63,24786.82
33935,E04197,2025-09,D10,L6,D10,46500.0,0.0,566.26,9300.0,5580.0,171.78,62118.04
33936,E04200,2025-09,D03,L5,D03,25100.0,0.0,296.76,5020.0,3012.0,170.76,33599.52
33937,E04201,2025-09,D01,L3,D01,13300.0,0.0,224.47,2660.0,1596.0,157.5,17937.97
33938,E04202,2025-09,D09,L2,D09,9400.0,0.0,135.17,1880.0,1128.0,212.66,12755.83
33939,E04203,2025-09,D06,L2,D06,9800.0,0.0,184.05,1960.0,1176.0,144.31,13264.36
33940,E04204,2025-09,D02,L3,D02,16300.0,0.0,231.9,3260.0,1956.0,315.98,22063.88
33941,E04205,2025-09,D12,L4,D12,20000.0,0.0,106.09,4000.0,2400.0,282.29,26788.38
33942,E04206,2025-09,D05,L3,D05,13800.0,0.0,131.82,2760.0,1656.0,193.94,18541.76
33943,E04207,2025-09,D01,L4,D01,26000.0,0.0,426.28,5200.0,3120.0,151.32,34897.6
33944,E04208,2025-09,D03,L4,D03,24200.0,0.0,555.94,4840.0,2904.0,56.15,32556.09
33945,E04209,2025-09,D11,L2,D11,12100.0,0.0,92.2,2420.0,1452.0,261.94,16326.14
33946,E04210,2025-09,D01,L1,D01,8400.0,0.0,239.67,1680.0,1008.0,390.78,11718.45
33947,E04211,2025-09,D03,L4,D03,20700.0,0.0,869.22,4140.0,2484.0,145.57,28338.79
33948,E04212,2025-09,D12,L1,D12,7400.0,0.0,47.36,1480.0,888.0,81.4,9896.76
33949,E04213,2025-09,D07,L2,D07,12500.0,0.0,120.01,2500.0,1500.0,392.4,17012.41
33950,E04214,2025-09,D03,L2,D03,12200.0,0.0,520.49,2440.0,1464.0,252.11,16876.6
33951,E04215,2025-09,D01,L1,D01,8100.0,0.0,370.68,1620.0,972.0,371.67,11434.35
33952,E04216,2025-09,D01,L1,D01,8300.0,0.0,42.7,1660.0,996.0,381.14,11379.84
33953,E04217,2025-09,D12,L4,D12,19600.0,0.0,83.14,3920.0,2352.0,384.12,26339.26
33954,E04218,2025-09,D03,L3,D03,17100.0,0.0,820.42,3420.0,2052.0,296.48,23688.9
33955,E04219,2025-09,D02,L2,D02,11800.0,0.0,97.26,2360.0,1416.0,368.24,16041.5
33956,E04220,2025-09,D02,L2,D02,9600.0,0.0,113.49,1920.0,1152.0,208.16,12993.65
33957,E04221,2025-09,D07,L1,D07,8100.0,0.0,94.9,1620.0,972.0,160.18,10947.08
