snapshot_id,snapshot_month,snapshot_date,employee_id,dept_id,level_code,status,gender,age_band,tenure_band,is_key_talent,is_probation,base_salary
43739,2025-12,2025-12-31,E01488,D06,L2,active,男,25岁以下,1-3年,0,0,12200.0
43740,2025-12,2025-12-31,E01489,D03,L1,active,男,25岁以下,1-3年,0,0,8700.0
43741,2025-12,2025-12-31,E01490,D03,L2,active,女,35-39,1-3年,0,0,11000.0
43742,2025-12,2025-12-31,E01492,D05,L1,active,女,25-29,1-3年,1,0,6800.0
43743,2025-12,2025-12-31,E01493,D02,L6,active,男,30-34,1-3年,0,0,48900.0
43744,2025-12,2025-12-31,E01497,D04,L3,active,女,40-44,5年+,0,0,18800.0
43745,2025-12,2025-12-31,E01498,D04,L3,active,男,25-29,3-5年,0,0,10700.0
43746,2025-12,2025-12-31,E01500,D01,L1,active,女,30-34,1-3年,0,0,9000.0
43747,2025-12,2025-12-31,E01501,D01,L1,active,男,35-39,1-3年,0,0,9400.0
43748,2025-12,2025-12-31,E01502,D06,L3,active,女,35-39,3-5年,0,0,16700.0
43749,2025-12,2025-12-31,E01503,D01,L4,active,男,25-29,3-5年,1,0,23900.0
43750,2025-12,2025-12-31,E01504,D11,L5,active,男,35-39,1-3年,0,0,24600.0
43751,2025-12,2025-12-31,E01505,D04,L4,active,女,35-39,1-3年,0,0,21700.0
43752,2025-12,2025-12-31,E01506,D01,L1,active,女,40-44,5年+,0,0,8200.0
43753,2025-12,2025-12-31,E01507,D01,L6,active,男,25-29,5年+,0,0,48200.0
43754,2025-12,2025-12-31,E01508,D01,L1,active,女,25-29,5年+,0,0,9900.0
43755,2025-12,2025-12-31,E01509,D03,L4,active,男,35-39,3-5年,1,0,18500.0
43756,2025-12,2025-12-31,E01511,D04,L1,active,男,25-29,5年+,0,0,9200.0
43757,2025-12,2025-12-31,E01512,D05,L3,active,女,25-29,5年+,0,0,10500.0
43758,2025-12,2025-12-31,E01513,D01,L1,active,女,25-29,3-5年,0,0,7900.0
43759,2025-12,2025-12-31,E01514,D03,L2,active,男,40-44,3-5年,0,0,10200.0
43760,2025-12,2025-12-31,E01515,D06,L3,active,女,30-34,3-5年,0,0,15400.0
43761,2025-12,2025-12-31,E01516,D03,L2,active,女,40-44,1-3年,0,0,10100.0
43762,2025-12,2025-12-31,E01517,D01,L3,active,女,30-34,5年+,0,0,17800.0
43763,2025-12,2025-12-31,E01518,D01,L3,active,女,40-44,5年+,0,0,15400.0
43764,2025-12,2025-12-31,E01520,D01,L5,active,女,30-34,5年+,0,0,33300.0
43765,2025-12,2025-12-31,E01521,D06,L6,active,女,35-39,3-5年,0,0,46400.0
43766,2025-12,2025-12-31,E01522,D04,L4,active,女,35-39,3-5年,0,0,20900.0
43767,2025-12,2025-12-31,E01523,D01,L2,active,女,35-39,3-5年,0,0,9200.0
43768,2025-12,2025-12-31,E01524,D11,L4,active,男,30-34,5年+,1,0,21400.0
43769,2025-12,2025-12-31,E01525,D11,L1,active,女,40-44,5年+,0,0,7500.0
43770,2025-12,2025-12-31,E01526,D03,L5,active,男,30-34,5年+,1,0,31200.0
43771,2025-12,2025-12-31,E01527,D03,L6,active,男,40-44,5年+,0,0,44200.0
43772,2025-12,2025-12-31,E01528,D03,L1,active,男,35-39,5年+,0,0,7800.0
43773,2025-12,2025-12-31,E01529,D01,L5,active,女,30-34,1-3年,1,0,34300.0
43774,2025-12,2025-12-31,E01531,D01,L1,active,男,30-34,5年+,0,0,8200.0
43775,2025-12,2025-12-31,E01532,D02,L1,active,男,25-29,3-5年,0,0,6800.0
43776,2025-12,2025-12-31,E01533,D01,L3,active,男,25岁以下,1-3年,0,0,15200.0
43777,2025-12,2025-12-31,E01534,D08,L4,active,女,35-39,3-5年,1,0,25800.0
43778,2025-12,2025-12-31,E01535,D03,L1,active,男,35-39,3-5年,1,0,8800.0
43779,2025-12,2025-12-31,E01537,D09,L2,active,男,35-39,3-5年,0,0,10200.0
43780,2025-12,2025-12-31,E01538,D01,L1,active,女,30-34,1-3年,0,0,8500.0
43781,2025-12,2025-12-31,E01539,D01,L7,active,女,25-29,5年+,1,0,58600.0
43782,2025-12,2025-12-31,E01540,D04,L4,active,女,40-44,3-5年,0,0,18900.0
43783,2025-12,2025-12-31,E01541,D07,L2,active,男,35-39,5年+,0,0,11100.0
43784,2025-12,2025-12-31,E01542,D11,L5,active,女,25-29,3-5年,0,0,31800.0
43785,2025-12,2025-12-31,E01543,D02,L6,active,女,25-29,3-5年,0,0,45700.0
43786,2025-12,2025-12-31,E01544,D11,L5,active,女,40-44,5年+,0,0,27800.0
43787,2025-12,2025-12-31,E01545,D01,L4,active,女,40-44,5年+,1,0,19700.0
43788,2025-12,2025-12-31,E01547,D04,L4,active,女,35-39,5年+,0,0,24900.0
43789,2025-12,2025-12-31,E01548,D01,L1,active,女,35-39,5年+,0,0,8800.0
43790,2025-12,2025-12-31,E01549,D01,L3,active,女,35-39,5年+,0,0,13200.0
43791,2025-12,2025-12-31,E01551,D03,L1,active,女,35-39,1-3年,0,0,7500.0
43792,2025-12,2025-12-31,E01552,D06,L2,active,男,30-34,5年+,0,0,10600.0
43793,2025-12,2025-12-31,E01553,D12,L3,active,男,25-29,1-3年,0,0,16300.0
43794,2025-12,2025-12-31,E01554,D11,L2,active,男,25-29,1-3年,0,0,10500.0
43795,2025-12,2025-12-31,E01555,D01,L5,active,女,25-29,1-3年,0,0,34400.0
43796,2025-12,2025-12-31,E01556,D09,L5,active,男,30-34,5年+,1,0,27800.0
43797,2025-12,2025-12-31,E01557,D12,L3,active,未披露,25-29,5年+,0,0,14300.0
43798,2025-12,2025-12-31,E01559,D04,L1,active,男,30-34,3-5年,1,0,8700.0
43799,2025-12,2025-12-31,E01561,D01,L5,active,女,35-39,3-5年,0,0,27200.0
43800,2025-12,2025-12-31,E01562,D01,L6,active,女,25-29,1-3年,0,0,53500.0
43801,2025-12,2025-12-31,E01563,D07,L3,active,男,35-39,5年+,0,0,15200.0
43802,2025-12,2025-12-31,E01565,D06,L1,active,男,35-39,1-3年,0,0,6900.0
43803,2025-12,2025-12-31,E01567,D01,L2,active,女,35-39,5年+,0,0,11500.0
43804,2025-12,2025-12-31,E01569,D02,L3,active,男,35-39,1-3年,0,0,14100.0
43805,2025-12,2025-12-31,E01570,D08,L3,active,男,25岁以下,1-3年,1,0,10700.0
43806,2025-12,2025-12-31,E01571,D03,L1,active,男,35-39,1-3年,0,0,7600.0
43807,2025-12,2025-12-31,E01573,D03,L1,active,女,35-39,5年+,0,0,9500.0
43808,2025-12,2025-12-31,E01574,D01,L6,active,男,30-34,1-3年,0,0,46100.0
43809,2025-12,2025-12-31,E01575,D01,L7,active,男,30-34,3-5年,1,0,56700.0
43810,2025-12,2025-12-31,E01577,D01,L3,active,女,35-39,5年+,0,0,17000.0
43811,2025-12,2025-12-31,E01579,D07,L3,active,女,40-44,1-3年,0,0,18400.0
43812,2025-12,2025-12-31,E01580,D06,L2,active,男,45岁及以上,5年+,1,0,12500.0
43813,2025-12,2025-12-31,E01581,D02,L4,active,男,30-34,1-3年,0,0,21500.0
43814,2025-12,2025-12-31,E01582,D09,L3,active,男,30-34,3-5年,0,0,17300.0
43815,2025-12,2025-12-31,E01583,D01,L6,active,女,30-34,5年+,1,0,35000.0
43816,2025-12,2025-12-31,E01587,D08,L4,active,女,25-29,3-5年,1,0,23800.0
43817,2025-12,2025-12-31,E01588,D01,L5,active,女,30-34,3-5年,0,0,30500.0
43818,2025-12,2025-12-31,E01589,D11,L5,active,男,40-44,5年+,1,0,32400.0
43819,2025-12,2025-12-31,E01590,D05,L4,active,女,40-44,5年+,0,0,20700.0
43820,2025-12,2025-12-31,E01592,D06,L3,active,男,35-39,1-3年,0,0,14700.0
43821,2025-12,2025-12-31,E01593,D03,L6,active,男,25岁以下,1-3年,1,0,36700.0
43822,2025-12,2025-12-31,E01594,D12,L2,active,女,25-29,1-3年,0,0,12100.0
43823,2025-12,2025-12-31,E01595,D06,L7,active,男,45岁及以上,5年+,0,0,66400.0
43824,2025-12,2025-12-31,E01596,D05,L2,active,男,40-44,5年+,0,0,9300.0
43825,2025-12,2025-12-31,E01597,D04,L3,active,男,35-39,1-3年,0,0,15800.0
43826,2025-12,2025-12-31,E01598,D07,L1,active,男,35-39,5年+,0,0,9200.0
43827,2025-12,2025-12-31,E01600,D01,L1,active,男,25岁以下,1-3年,0,0,8000.0
43828,2025-12,2025-12-31,E01602,D12,L2,active,女,30-34,3-5年,0,0,10400.0
43829,2025-12,2025-12-31,E01604,D03,L1,active,男,35-39,1-3年,0,0,10100.0
43830,2025-12,2025-12-31,E01606,D08,L4,active,女,35-39,3-5年,0,0,21200.0
43831,2025-12,2025-12-31,E01607,D02,L3,active,男,30-34,1-3年,0,0,15800.0
43832,2025-12,2025-12-31,E01608,D01,L4,active,女,40-44,1-3年,0,0,22200.0
43833,2025-12,2025-12-31,E01610,D07,L4,active,男,35-39,5年+,0,0,22200.0
43834,2025-12,2025-12-31,E01611,D01,L1,active,男,40-44,1-3年,0,0,7800.0
43835,2025-12,2025-12-31,E01613,D05,L3,active,女,45岁及以上,5年+,0,0,13700.0
43836,2025-12,2025-12-31,E01614,D03,L2,active,女,45岁及以上,5年+,0,0,10500.0
43837,2025-12,2025-12-31,E01616,D06,L2,active,男,30-34,5年+,0,0,10700.0
43838,2025-12,2025-12-31,E01617,D01,L1,active,女,25-29,5年+,0,0,8000.0
43839,2025-12,2025-12-31,E01618,D11,L1,active,女,25-29,3-5年,0,0,8900.0
43840,2025-12,2025-12-31,E01619,D03,L4,active,男,30-34,1-3年,1,0,19700.0
43841,2025-12,2025-12-31,E01620,D08,L2,active,女,35-39,5年+,0,0,11600.0
43842,2025-12,2025-12-31,E01621,D07,L7,active,女,35-39,1-3年,0,0,75100.0
43843,2025-12,2025-12-31,E01623,D11,L2,active,女,40-44,5年+,0,0,12400.0
43844,2025-12,2025-12-31,E01624,D06,L2,active,女,25-29,3-5年,0,0,10600.0
43845,2025-12,2025-12-31,E01625,D11,L1,active,女,25-29,5年+,1,0,9100.0
43846,2025-12,2025-12-31,E01626,D08,L1,active,女,35-39,1-3年,0,0,8400.0
43847,2025-12,2025-12-31,E01627,D02,L4,active,男,35-39,5年+,1,0,25300.0
43848,2025-12,2025-12-31,E01628,D07,L2,active,女,35-39,1-3年,0,0,9400.0
43849,2025-12,2025-12-31,E01629,D03,L2,active,女,35-39,3-5年,0,0,12000.0
43850,2025-12,2025-12-31,E01630,D01,L2,active,男,30-34,1-3年,0,0,9300.0
43851,2025-12,2025-12-31,E01631,D01,L1,active,女,25-29,3-5年,0,0,8000.0
43852,2025-12,2025-12-31,E01632,D01,L2,active,男,35-39,5年+,0,0,11800.0
43853,2025-12,2025-12-31,E01633,D01,L3,active,女,35-39,5年+,0,0,14800.0
43854,2025-12,2025-12-31,E01634,D03,L6,active,男,30-34,3-5年,0,0,47400.0
43855,2025-12,2025-12-31,E01636,D03,L4,active,女,30-34,1-3年,0,0,24200.0
43856,2025-12,2025-12-31,E01638,D01,L1,active,男,35-39,3-5年,0,0,9000.0
43857,2025-12,2025-12-31,E01639,D07,L1,active,女,40-44,3-5年,0,0,8600.0
43858,2025-12,2025-12-31,E01640,D02,L2,active,女,45岁及以上,5年+,0,0,9500.0
43859,2025-12,2025-12-31,E01642,D12,L4,active,女,25-29,1-3年,1,0,25900.0
43860,2025-12,2025-12-31,E01643,D03,L1,active,男,40-44,5年+,0,0,6800.0
43861,2025-12,2025-12-31,E01644,D09,L4,active,女,40-44,5年+,1,0,25500.0
43862,2025-12,2025-12-31,E01646,D05,L2,active,女,25岁以下,1-3年,0,0,9300.0
43863,2025-12,2025-12-31,E01647,D05,L3,active,女,35-39,1-3年,0,0,13600.0
43864,2025-12,2025-12-31,E01650,D01,L1,active,女,30-34,5年+,1,0,6700.0
43865,2025-12,2025-12-31,E01652,D01,L1,active,男,30-34,1-3年,0,0,7000.0
43866,2025-12,2025-12-31,E01653,D05,L1,active,男,35-39,1-3年,0,0,9000.0
43867,2025-12,2025-12-31,E01654,D02,L1,active,男,25岁以下,1-3年,0,0,9200.0
43868,2025-12,2025-12-31,E01655,D01,L1,active,男,45岁及以上,3-5年,0,0,7300.0
43869,2025-12,2025-12-31,E01656,D02,L1,active,女,45岁及以上,3-5年,0,0,7300.0
43870,2025-12,2025-12-31,E01657,D03,L3,active,男,25岁以下,1-3年,1,0,16400.0
43871,2025-12,2025-12-31,E01658,D06,L4,active,男,25-29,1-3年,0,0,19100.0
43872,2025-12,2025-12-31,E01659,D05,L3,active,女,30-34,1-3年,0,0,13800.0
43873,2025-12,2025-12-31,E01660,D01,L1,active,男,35-39,5年+,0,0,6700.0
43874,2025-12,2025-12-31,E01661,D11,L3,active,男,30-34,1-3年,0,0,13700.0
43875,2025-12,2025-12-31,E01662,D04,L1,active,女,25-29,1-3年,0,0,8600.0
43876,2025-12,2025-12-31,E01663,D03,L1,active,女,30-34,1-3年,0,0,9200.0
43877,2025-12,2025-12-31,E01664,D02,L5,active,女,35-39,5年+,1,0,32800.0
43878,2025-12,2025-12-31,E01665,D09,L5,active,女,35-39,1-3年,0,0,28200.0
43879,2025-12,2025-12-31,E01666,D01,L2,active,女,30-34,1-3年,0,0,10600.0
43880,2025-12,2025-12-31,E01667,D01,L2,active,女,35-39,1-3年,0,0,10500.0
43881,2025-12,2025-12-31,E01668,D04,L4,active,男,30-34,5年+,1,0,23300.0
43882,2025-12,2025-12-31,E01669,D05,L4,active,女,45岁及以上,5年+,0,0,20000.0
43883,2025-12,2025-12-31,E01670,D06,L2,active,男,45岁及以上,5年+,0,0,10100.0
43884,2025-12,2025-12-31,E01671,D01,L1,active,女,35-39,3-5年,0,0,8700.0
43885,2025-12,2025-12-31,E01672,D01,L1,active,女,30-34,1-3年,0,0,9300.0
43886,2025-12,2025-12-31,E01673,D02,L4,active,男,30-34,3-5年,0,0,21400.0
43887,2025-12,2025-12-31,E01675,D01,L4,active,女,35-39,1-3年,1,0,20100.0
43888,2025-12,2025-12-31,E01677,D02,L6,active,女,30-34,3-5年,0,0,46800.0
43889,2025-12,2025-12-31,E01678,D01,L3,active,女,35-39,5年+,0,0,14100.0
43890,2025-12,2025-12-31,E01679,D07,L2,active,女,35-39,5年+,1,0,10300.0
43891,2025-12,2025-12-31,E01680,D02,L2,active,女,35-39,1-3年,0,0,9900.0
43892,2025-12,2025-12-31,E01683,D03,L2,active,女,30-34,3-5年,0,0,12800.0
43893,2025-12,2025-12-31,E01684,D11,L6,active,女,30-34,3-5年,0,0,39800.0
43894,2025-12,2025-12-31,E01686,D12,L3,active,男,40-44,3-5年,0,0,15000.0
43895,2025-12,2025-12-31,E01689,D07,L4,active,女,35-39,5年+,0,0,21600.0
43896,2025-12,2025-12-31,E01690,D07,L3,active,女,25岁以下,1-3年,0,0,14900.0
43897,2025-12,2025-12-31,E01692,D01,L2,active,女,25-29,5年+,1,0,11900.0
43898,2025-12,2025-12-31,E01693,D06,L2,active,女,30-34,5年+,0,0,12800.0
43899,2025-12,2025-12-31,E01694,D03,L3,active,男,25-29,3-5年,0,0,15500.0
43900,2025-12,2025-12-31,E01695,D06,L2,active,女,30-34,1-3年,0,0,10200.0
43901,2025-12,2025-12-31,E01696,D03,L1,active,女,35-39,1-3年,0,0,7400.0
43902,2025-12,2025-12-31,E01697,D05,L3,active,男,40-44,5年+,0,0,14100.0
43903,2025-12,2025-12-31,E01699,D10,L5,active,男,30-34,3-5年,0,0,30300.0
43904,2025-12,2025-12-31,E01701,D01,L1,active,男,30-34,1-3年,0,0,8400.0
43905,2025-12,2025-12-31,E01702,D06,L5,active,男,35-39,5年+,1,0,27800.0
43906,2025-12,2025-12-31,E01704,D04,L2,active,女,30-34,5年+,0,0,9500.0
43907,2025-12,2025-12-31,E01705,D02,L5,active,女,25-29,5年+,0,0,30500.0
43908,2025-12,2025-12-31,E01706,D07,L3,active,男,30-34,1-3年,0,0,17900.0
43909,2025-12,2025-12-31,E01707,D07,L2,active,男,30-34,5年+,0,0,9100.0
43910,2025-12,2025-12-31,E01708,D11,L5,active,男,30-34,5年+,1,0,34600.0
43911,2025-12,2025-12-31,E01709,D08,L2,active,女,35-39,3-5年,0,0,9900.0
43912,2025-12,2025-12-31,E01710,D11,L5,active,女,25-29,1-3年,0,0,33500.0
43913,2025-12,2025-12-31,E01711,D03,L7,active,男,30-34,1-3年,0,0,75800.0
43914,2025-12,2025-12-31,E01713,D02,L2,active,女,35-39,1-3年,0,0,13400.0
43915,2025-12,2025-12-31,E01714,D07,L1,active,女,35-39,3-5年,0,0,9600.0
43916,2025-12,2025-12-31,E01715,D01,L3,active,女,30-34,5年+,0,0,16300.0
43917,2025-12,2025-12-31,E01716,D01,L4,active,女,35-39,3-5年,1,0,18800.0
43918,2025-12,2025-12-31,E01717,D07,L6,active,女,30-34,1-3年,0,0,45000.0
43919,2025-12,2025-12-31,E01719,D05,L3,active,女,25-29,1-3年,0,0,14800.0
43920,2025-12,2025-12-31,E01720,D12,L2,active,男,30-34,1-3年,0,0,9900.0
43921,2025-12,2025-12-31,E01722,D02,L6,active,男,40-44,3-5年,0,0,41200.0
43922,2025-12,2025-12-31,E01723,D01,L2,active,女,30-34,5年+,1,0,12200.0
43923,2025-12,2025-12-31,E01725,D02,L6,active,男,25岁以下,1-3年,0,0,36700.0
43924,2025-12,2025-12-31,E01726,D01,L2,active,女,30-34,5年+,0,0,12400.0
43925,2025-12,2025-12-31,E01729,D02,L3,active,女,40-44,1-3年,0,0,16900.0
43926,2025-12,2025-12-31,E01731,D08,L3,active,女,30-34,3-5年,1,0,18800.0
43927,2025-12,2025-12-31,E01732,D09,L1,active,男,35-39,1-3年,0,0,9300.0
43928,2025-12,2025-12-31,E01734,D11,L1,active,女,30-34,1-3年,0,0,7100.0
43929,2025-12,2025-12-31,E01735,D12,L1,active,女,25-29,3-5年,1,0,9700.0
43930,2025-12,2025-12-31,E01736,D01,L3,active,女,30-34,1-3年,0,0,17700.0
43931,2025-12,2025-12-31,E01737,D01,L3,active,男,35-39,1-3年,0,0,16400.0
43932,2025-12,2025-12-31,E01738,D11,L4,active,未披露,35-39,3-5年,0,0,23400.0
43933,2025-12,2025-12-31,E01739,D06,L6,active,女,35-39,5年+,1,0,35300.0
43934,2025-12,2025-12-31,E01740,D11,L4,active,女,45岁及以上,5年+,1,0,22600.0
43935,2025-12,2025-12-31,E01741,D02,L1,active,男,35-39,1-3年,0,0,8700.0
43936,2025-12,2025-12-31,E01742,D03,L2,active,男,35-39,5年+,0,0,10600.0
43937,2025-12,2025-12-31,E01744,D01,L4,active,男,25岁以下,1-3年,1,0,23100.0
43938,2025-12,2025-12-31,E01745,D06,L5,active,女,35-39,5年+,0,0,30800.0
43939,2025-12,2025-12-31,E01746,D01,L6,active,女,30-34,5年+,1,0,48600.0
43940,2025-12,2025-12-31,E01747,D02,L3,active,男,30-34,3-5年,0,0,13800.0
43941,2025-12,2025-12-31,E01748,D05,L2,active,女,35-39,1-3年,1,0,10600.0
43942,2025-12,2025-12-31,E01749,D05,L4,active,男,40-44,5年+,0,0,24700.0
43943,2025-12,2025-12-31,E01750,D02,L1,active,男,30-34,3-5年,0,0,8900.0
43944,2025-12,2025-12-31,E01753,D03,L1,active,女,35-39,1-3年,0,0,9100.0
43945,2025-12,2025-12-31,E01755,D04,L4,active,女,25-29,3-5年,1,0,25700.0
43946,2025-12,2025-12-31,E01756,D10,L1,active,男,35-39,1-3年,0,0,6600.0
43947,2025-12,2025-12-31,E01757,D07,L7,active,男,30-34,5年+,0,0,62800.0
43948,2025-12,2025-12-31,E01758,D01,L5,active,男,30-34,5年+,0,0,31600.0
43949,2025-12,2025-12-31,E01759,D03,L1,active,男,35-39,1-3年,0,0,9400.0
43950,2025-12,2025-12-31,E01761,D01,L2,active,男,25-29,5年+,1,0,10700.0
43951,2025-12,2025-12-31,E01762,D03,L1,active,女,45岁及以上,5年+,0,0,7000.0
43952,2025-12,2025-12-31,E01763,D01,L1,active,男,30-34,1-3年,0,0,8200.0
43953,2025-12,2025-12-31,E01767,D01,L4,active,女,40-44,5年+,0,0,20300.0
43954,2025-12,2025-12-31,E01769,D01,L3,active,男,30-34,1-3年,0,0,13900.0
43955,2025-12,2025-12-31,E01770,D02,L1,active,男,40-44,3-5年,0,0,8600.0
43956,2025-12,2025-12-31,E01772,D10,L6,active,女,35-39,3-5年,0,0,40600.0
43957,2025-12,2025-12-31,E01773,D01,L2,active,男,30-34,5年+,0,0,10300.0
43958,2025-12,2025-12-31,E01775,D03,L1,active,女,25-29,3-5年,0,0,8500.0
43959,2025-12,2025-12-31,E01776,D02,L1,active,女,30-34,5年+,0,0,6800.0
43960,2025-12,2025-12-31,E01778,D06,L1,active,男,40-44,3-5年,0,0,8100.0
43961,2025-12,2025-12-31,E01779,D01,L1,active,男,35-39,3-5年,0,0,7400.0
43962,2025-12,2025-12-31,E01780,D07,L3,active,男,30-34,1-3年,0,0,15600.0
43963,2025-12,2025-12-31,E01781,D08,L6,active,男,40-44,5年+,1,0,39500.0
43964,2025-12,2025-12-31,E01782,D06,L1,active,女,25-29,1-3年,1,0,9400.0
43965,2025-12,2025-12-31,E01783,D01,L5,active,男,30-34,5年+,0,0,34500.0
43966,2025-12,2025-12-31,E01784,D05,L1,active,男,25-29,1-3年,0,0,7500.0
43967,2025-12,2025-12-31,E01785,D12,L1,active,女,30-34,5年+,1,0,7300.0
43968,2025-12,2025-12-31,E01786,D04,L3,active,男,35-39,5年+,0,0,17800.0
43969,2025-12,2025-12-31,E01787,D07,L1,active,男,30-34,1-3年,0,0,7500.0
43970,2025-12,2025-12-31,E01788,D06,L1,active,女,30-34,1-3年,0,0,7400.0
43971,2025-12,2025-12-31,E01789,D08,L5,active,女,30-34,3-5年,0,0,32100.0
43972,2025-12,2025-12-31,E01791,D04,L2,active,女,25-29,3-5年,0,0,9700.0
43973,2025-12,2025-12-31,E01793,D01,L1,active,女,35-39,5年+,0,0,9100.0
43974,2025-12,2025-12-31,E01794,D11,L4,active,女,40-44,3-5年,1,0,25800.0
43975,2025-12,2025-12-31,E01795,D09,L4,active,女,30-34,3-5年,0,0,21400.0
43976,2025-12,2025-12-31,E01796,D02,L3,active,女,30-34,5年+,0,0,10200.0
43977,2025-12,2025-12-31,E01798,D01,L3,active,男,35-39,3-5年,0,0,17000.0
43978,2025-12,2025-12-31,E01799,D03,L2,active,女,40-44,5年+,0,0,10200.0
43979,2025-12,2025-12-31,E01800,D03,L1,active,男,25-29,5年+,0,0,7900.0
43980,2025-12,2025-12-31,E01803,D02,L1,active,女,30-34,5年+,0,0,8200.0
43981,2025-12,2025-12-31,E01804,D02,L5,active,女,25-29,3-5年,0,0,27000.0
43982,2025-12,2025-12-31,E01805,D03,L3,active,男,45岁及以上,5年+,0,0,18500.0
43983,2025-12,2025-12-31,E01806,D05,L4,active,女,25岁以下,1-3年,0,0,26300.0
43984,2025-12,2025-12-31,E01809,D03,L1,active,女,25-29,1-3年,0,0,10200.0
43985,2025-12,2025-12-31,E01810,D01,L5,active,男,40-44,5年+,1,0,28200.0
43986,2025-12,2025-12-31,E01811,D01,L3,active,男,25-29,3-5年,0,0,16500.0
43987,2025-12,2025-12-31,E01812,D01,L4,active,男,40-44,3-5年,0,0,20800.0
43988,2025-12,2025-12-31,E01813,D11,L5,active,男,25岁以下,1-3年,1,0,25400.0
43989,2025-12,2025-12-31,E01815,D12,L1,active,女,25-29,1-3年,0,0,7100.0
43990,2025-12,2025-12-31,E01816,D03,L4,active,女,40-44,3-5年,0,0,19500.0
43991,2025-12,2025-12-31,E01817,D01,L4,active,女,45岁及以上,3-5年,0,0,25300.0
43992,2025-12,2025-12-31,E01818,D02,L5,active,男,35-39,5年+,0,0,29600.0
43993,2025-12,2025-12-31,E01821,D05,L4,active,男,25岁以下,1-3年,0,0,23100.0
43994,2025-12,2025-12-31,E01822,D01,L2,active,女,30-34,5年+,0,0,9200.0
43995,2025-12,2025-12-31,E01823,D01,L2,active,女,30-34,1-3年,0,0,11700.0
43996,2025-12,2025-12-31,E01825,D09,L1,active,女,35-39,5年+,0,0,8600.0
43997,2025-12,2025-12-31,E01826,D01,L3,active,男,35-39,1-3年,0,0,14800.0
43998,2025-12,2025-12-31,E01827,D01,L2,active,男,40-44,5年+,0,0,10000.0
43999,2025-12,2025-12-31,E01829,D01,L2,active,男,30-34,3-5年,0,0,9200.0
44000,2025-12,2025-12-31,E01830,D12,L4,active,男,35-39,1-3年,0,0,18100.0
44001,2025-12,2025-12-31,E01832,D10,L3,active,女,30-34,1-3年,0,0,13200.0
44002,2025-12,2025-12-31,E01834,D04,L5,active,女,40-44,5年+,1,0,25800.0
44003,2025-12,2025-12-31,E01835,D06,L4,active,男,25-29,5年+,1,0,20600.0
44004,2025-12,2025-12-31,E01837,D04,L2,active,女,30-34,1-3年,0,0,10800.0
44005,2025-12,2025-12-31,E01838,D02,L1,active,男,25-29,1-3年,0,0,7700.0
44006,2025-12,2025-12-31,E01840,D03,L5,active,男,30-34,5年+,1,0,32100.0
44007,2025-12,2025-12-31,E01841,D02,L2,active,女,30-34,1-3年,0,0,12000.0
44008,2025-12,2025-12-31,E01842,D12,L3,active,男,25-29,5年+,0,0,14800.0
44009,2025-12,2025-12-31,E01843,D01,L2,active,男,35-39,3-5年,0,0,10300.0
44010,2025-12,2025-12-31,E01845,D01,L1,active,男,40-44,5年+,1,0,8200.0
44011,2025-12,2025-12-31,E01846,D03,L1,active,女,30-34,5年+,0,0,9100.0
44012,2025-12,2025-12-31,E01847,D05,L1,active,女,35-39,1-3年,0,0,8800.0
44013,2025-12,2025-12-31,E01848,D01,L5,active,男,35-39,5年+,0,0,27800.0
44014,2025-12,2025-12-31,E01849,D06,L3,active,男,25-29,3-5年,0,0,17000.0
44015,2025-12,2025-12-31,E01850,D05,L3,active,男,35-39,1-3年,1,0,15500.0
44016,2025-12,2025-12-31,E01851,D01,L1,active,男,40-44,5年+,0,0,8800.0
44017,2025-12,2025-12-31,E01852,D01,L3,active,男,30-34,5年+,1,0,17900.0
44018,2025-12,2025-12-31,E01853,D01,L2,active,男,35-39,3-5年,0,0,11400.0
44019,2025-12,2025-12-31,E01855,D11,L6,active,男,35-39,5年+,0,0,47700.0
44020,2025-12,2025-12-31,E01856,D01,L1,active,男,35-39,5年+,0,0,7000.0
44021,2025-12,2025-12-31,E01857,D07,L1,active,男,45岁及以上,5年+,0,0,8700.0
44022,2025-12,2025-12-31,E01858,D03,L4,active,女,30-34,3-5年,0,0,18800.0
44023,2025-12,2025-12-31,E01860,D05,L2,active,男,35-39,5年+,0,0,12400.0
44024,2025-12,2025-12-31,E01861,D01,L6,active,男,30-34,5年+,1,0,44400.0
44025,2025-12,2025-12-31,E01862,D01,L1,active,女,30-34,5年+,0,0,7500.0
44026,2025-12,2025-12-31,E01863,D03,L3,active,男,35-39,1-3年,0,0,17900.0
44027,2025-12,2025-12-31,E01864,D03,L3,active,女,35-39,5年+,0,0,16700.0
44028,2025-12,2025-12-31,E01865,D01,L7,active,女,40-44,5年+,0,0,69700.0
44029,2025-12,2025-12-31,E01867,D11,L1,active,男,35-39,1-3年,0,0,9400.0
44030,2025-12,2025-12-31,E01869,D01,L2,active,男,35-39,5年+,0,0,9800.0
44031,2025-12,2025-12-31,E01871,D02,L1,active,男,40-44,1-3年,1,0,8900.0
44032,2025-12,2025-12-31,E01872,D08,L6,active,男,40-44,5年+,0,0,48700.0
44033,2025-12,2025-12-31,E01874,D02,L2,active,男,30-34,1-3年,0,0,8700.0
44034,2025-12,2025-12-31,E01875,D07,L1,active,女,30-34,5年+,0,0,8400.0
44035,2025-12,2025-12-31,E01876,D09,L1,active,女,30-34,5年+,0,0,9400.0
